tournament,platform,video_id,watch_url,title,channel,channel_id,duration_seconds,detected_year,detected_round,best_match_id,match_score,minimum_player_score,match_status,source_collections,research_confidence,last_checked_utc
US Open,youtube,kD7ySorCSCc,https://www.youtube.com/watch?v=kD7ySorCSCc,USO 2002 QF - Gonzalez vs Schalken,TGM Tennis,UC3MVdeTgwyYdmZ9SAXKykLw,10798,2002,QF,us-open-2002-men-qf-fernando-gonzalez-sjeng-schalken,0.634,0.541,unmatched_target_round_candidate,"""Fernando Gonzalez"" ""Sjeng Schalken"" 2002 US Open quarterfinal full match | ""Pete Sampras"" ""Sjeng Schalken"" 2002 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,lYpWKmywHj4,https://www.youtube.com/watch?v=lYpWKmywHj4,| London 2002 - Hewitt vs Schalken (QF) |,C`moon Lleyton,UC3VttYUVSmi35bChd2uR91g,14421,2002,QF,us-open-2002-men-qf-fernando-gonzalez-sjeng-schalken,0.463,0.286,unmatched_target_round_candidate,"""Fernando Gonzalez"" ""Sjeng Schalken"" 2002 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,ThEg_GX4RUg,https://www.youtube.com/watch?v=ThEg_GX4RUg,Andy Roddick's HUGE Comeback After Saving Match Point | vs. Nalbandian | 2003 US Open Semifinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,526,2003,SF,us-open-2003-men-sf-andy-roddick-david-nalbandian,0.750,0.500,unmatched_target_round_candidate,"""Andy Roddick"" ""David Nalbandian"" 2003 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,ReTpALCF8P0,https://www.youtube.com/watch?v=ReTpALCF8P0,Kim Clijsters vs Lindsay Davenport 2003 Indian Wells Final Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,691,2003,F,us-open-2003-women-f-justine-henin-kim-clijsters,0.654,0.308,unmatched_target_round_candidate,"""Kim Clijsters"" ""Lindsay Davenport"" 2003 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Oyk0JMwSqeE,https://www.youtube.com/watch?v=Oyk0JMwSqeE,Los Angeles 2003 Final Kim Clijsters - Lindsay Davenport (HQ Highlights); Clijsters gets #1 rank!,Ingokoer80,UC2oEuQB9I_mwtoJ2oDh1ntA,978,2003,F,us-open-2003-women-f-justine-henin-kim-clijsters,0.500,0.000,unmatched_target_round_candidate,"""Kim Clijsters"" ""Lindsay Davenport"" 2003 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,uLGClsas0CE,https://www.youtube.com/watch?v=uLGClsas0CE,Melbourne 2003 - Hewitt vs Ferrero (Final),C`moon Lleyton,UC3VttYUVSmi35bChd2uR91g,14489,2003,F,us-open-2003-men-f-andy-roddick-juan-carlos-ferrero,0.310,0.182,unmatched_target_round_candidate,"""Juan Carlos Ferrero"" ""Lleyton Hewitt"" 2003 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,QZgv7Wm8zsg,https://www.youtube.com/watch?v=QZgv7Wm8zsg,New York 2003 - Hewitt vs Ferrero (QF),C`moon Lleyton,UC3VttYUVSmi35bChd2uR91g,4595,2003,QF,us-open-2003-men-qf-juan-carlos-ferrero-lleyton-hewitt,0.535,0.483,unmatched_target_round_candidate,"""Juan Carlos Ferrero"" ""Lleyton Hewitt"" 2003 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,grHxwVceYj0,https://www.youtube.com/watch?v=grHxwVceYj0,Paola Suárez/Ruano-Pascual vs. Kuznetsova/Navratilova 2003 US Open Final,Tenistas Argentinas,UCWB-eOYoueEAFddtrY5yC1Q,1547,2003,F,us-open-2003-men-f-andy-roddick-juan-carlos-ferrero,0.250,0.189,unmatched_target_round_candidate,"""Lindsay Davenport"" ""Paola Suarez"" 2003 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,vKgYXu5v0g8,https://www.youtube.com/watch?v=vKgYXu5v0g8,Roddick vs Nalbandian - USO 2003 SF,Natf Tennis,UCTi9S9ic1u0tfP5EzL8XPMA,10890,2003,SF,us-open-2003-men-sf-andy-roddick-david-nalbandian,0.632,0.526,unmatched_target_round_candidate,"""Andy Roddick"" ""David Nalbandian"" 2003 US Open semifinal full match | ""David Nalbandian"" ""Younes El Aynaoui"" 2003 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,NmY1BzkebLE,https://www.youtube.com/watch?v=NmY1BzkebLE,🇦🇷Nalbandian vs 🇺🇲Roddick (US Open 2003) semifinal,Voo de Mar,UC8dPUIaVEAqwsOPPk6hJVtQ,12892,2003,SF,us-open-2003-men-sf-andy-roddick-david-nalbandian,0.635,0.500,unmatched_target_round_candidate,"""Andy Roddick"" ""David Nalbandian"" 2003 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,FnD0HynQ3ek,https://www.youtube.com/watch?v=FnD0HynQ3ek,🇭🇲Hewitt vs 🇺🇲Spadea (Indian Wells 2003) semifinal,Voo de Mar,UC8dPUIaVEAqwsOPPk6hJVtQ,6157,2003,SF,us-open-2003-women-sf-jennifer-capriati-justine-henin,0.301,0.261,unmatched_target_round_candidate,"""Jarkko Nieminen"" ""Lleyton Hewitt"" 2005 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,EpQtRcs1HDY,https://www.youtube.com/watch?v=EpQtRcs1HDY,18-year-old Rafael Nadal in Doubles Semifinal! | 2004 US Open,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,4252,2004,SF,us-open-2004-men-sf-joachim-johansson-lleyton-hewitt,0.000,0.000,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,kXrYJozejfU,https://www.youtube.com/watch?v=kXrYJozejfU,Agassi v Coria 2004 Indian Wells  Quarter Final,Serve & Folley Tennis,UCOdWMl7EqDJ-GSGgq1klLpg,3986,2004,QF,us-open-2004-men-qf-andre-agassi-roger-federer,0.433,0.200,unmatched_target_round_candidate,"""Andre Agassi"" ""Guillermo Coria"" 2003 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,b4nkS3hkUh8,https://www.youtube.com/watch?v=b4nkS3hkUh8,Amelie Mauresmo vs Elena Bovina 2004 Linz Final Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,698,2004,F,us-open-2004-women-f-elena-dementieva-svetlana-kuznetsova,0.405,0.310,unmatched_target_round_candidate,"""Elena Bovina"" ""Lindsay Davenport"" 2002 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,97ozNK3ur-k,https://www.youtube.com/watch?v=97ozNK3ur-k,Elena Dementieva v. Nadia Petrova 2004 Miami SF highlights,Chris CZE,UCEeFBqfoJQQ-uk4r25AZWtA,1170,2004,SF,us-open-2004-women-sf-elena-dementieva-jennifer-capriati,0.500,0.000,unmatched_target_round_candidate,"""Nadia Petrova"" ""Svetlana Kuznetsova"" 2004 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,R9YBMVpipEg,https://www.youtube.com/watch?v=R9YBMVpipEg,Elena Dementieva v. Svetlana Kuznetsova 2004 LA QF highlights,Chris CZE,UCEeFBqfoJQQ-uk4r25AZWtA,1573,2004,QF,us-open-2004-women-qf-amelie-mauresmo-elena-dementieva,0.500,0.000,unmatched_target_round_candidate,"""Nadia Petrova"" ""Svetlana Kuznetsova"" 2004 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,xwj1c3bwLu8,https://www.youtube.com/watch?v=xwj1c3bwLu8,Hewitt Roddick - Houston 2004 SF,Natf Tennis,UCTi9S9ic1u0tfP5EzL8XPMA,1564,2004,SF,us-open-2004-men-sf-joachim-johansson-lleyton-hewitt,0.250,0.000,unmatched_target_round_candidate,"""Joachim Johansson"" ""Lleyton Hewitt"" 2004 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,W_vI6zSp0Gw,https://www.youtube.com/watch?v=W_vI6zSp0Gw,Hewitt vs Haas -  USO 2004 QF,Natf Tennis,UCTi9S9ic1u0tfP5EzL8XPMA,7212,2004,QF,us-open-2004-men-qf-lleyton-hewitt-tommy-haas,0.550,0.500,unmatched_target_round_candidate,"""Joachim Johansson"" ""Lleyton Hewitt"" 2004 US Open semifinal full match | ""Lleyton Hewitt"" ""Tommy Haas"" 2004 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,JEPXn4HyC98,https://www.youtube.com/watch?v=JEPXn4HyC98,J. Johansson vs Hewitt US Open 2004 SF Highlights,El Bunker Paleo,UCrXnUJ9fJxhWLN6JrzNUcFQ,584,2004,SF,us-open-2004-men-sf-joachim-johansson-lleyton-hewitt,0.643,0.500,unmatched_target_round_candidate,"""Joachim Johansson"" ""Lleyton Hewitt"" 2004 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Kj4sKnZ3Rhk,https://www.youtube.com/watch?v=Kj4sKnZ3Rhk,Roddick vs Johansson - USO 2004 QF,Natf Tennis,UCTi9S9ic1u0tfP5EzL8XPMA,9123,2004,QF,us-open-2004-men-qf-andy-roddick-joachim-johansson,0.618,0.500,unmatched_target_round_candidate,"""Andy Roddick"" ""Joachim Johansson"" 2004 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,dp66pvPriCE,https://www.youtube.com/watch?v=dp66pvPriCE,Serena Williams vs Amelie Mauresmo | Wimbledon 2004 Semi-final | Full Match,Wimbledon,UCNa8NxMgSm7m4Ii9d4QGk1Q,9065,2004,SF,us-open-2004-women-sf-elena-dementieva-jennifer-capriati,0.319,0.250,unmatched_target_round_candidate,"""Amelie Mauresmo"" ""Elena Dementieva"" 2004 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,uOhwp2U8ohI,https://www.youtube.com/watch?v=uOhwp2U8ohI,US Open Classics 2004 Final Federer vs Hewitt 720p,Guilherme Telles,UCHa6BxqahbiMlRESTnxq3zQ,318,2004,F,us-open-2004-men-f-lleyton-hewitt-roger-federer,0.500,0.500,unmatched_target_round_candidate,"""Roger Federer"" ""Tim Henman"" 2004 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,WPQC5xNP6ko,https://www.youtube.com/watch?v=WPQC5xNP6ko,USO 2004 SF - Hewitt vs Johansson,TGM Tennis,UC3MVdeTgwyYdmZ9SAXKykLw,7281,2004,SF,us-open-2004-men-sf-joachim-johansson-lleyton-hewitt,0.596,0.500,unmatched_target_round_candidate,"""Joachim Johansson"" ""Lleyton Hewitt"" 2004 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,PQVPsLt4SDs,https://www.youtube.com/watch?v=PQVPsLt4SDs,2005 US Open Agassi Ginepri Semifinal,Andre Agassi,UCvPZjawnPG0NiLl7-BEPHlQ,6488,2005,SF,us-open-2005-men-sf-andre-agassi-robby-ginepri,0.500,0.500,unmatched_target_round_candidate,"""Andre Agassi"" ""Robby Ginepri"" 2005 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,5SSueXO5F4E,https://www.youtube.com/watch?v=5SSueXO5F4E,Amelie Mauresmo v. Elena Dementieva 2005 Filderstadt SF highlights,Chris CZE,UCEeFBqfoJQQ-uk4r25AZWtA,984,2005,SF,us-open-2005-women-sf-elena-dementieva-mary-pierce,0.500,0.000,unmatched_target_round_candidate,"""Amelie Mauresmo"" ""Elena Dementieva"" 2004 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,f8s1prXK_iY,https://www.youtube.com/watch?v=f8s1prXK_iY,Analisis partido semi final Roma 2005 Coria vs Agassi. Highlights de la primera transmision xTwitch,Tennis Entertainment,UClXVS8Fb3577Gw0Zr4vbVow,840,2005,SF,us-open-2005-men-sf-andre-agassi-robby-ginepri,0.359,0.219,unmatched_target_round_candidate,"""Guillermo Coria"" ""Robby Ginepri"" 2005 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,a7IQKfJTlHM,https://www.youtube.com/watch?v=a7IQKfJTlHM,Clijsters vs Venus US Open 2005 QF Highlights,Audrey Bates,UCkkYFUl0o_F5nSF_sn_N_KQ,1520,2005,QF,us-open-2005-women-qf-kim-clijsters-venus-williams,0.659,0.500,unmatched_target_round_candidate,"""Kim Clijsters"" ""Venus Williams"" 2001 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,n5lA8yhSr9I,https://www.youtube.com/watch?v=n5lA8yhSr9I,Clijsters vs Venus ● US Open 2005 QF Highlights,Glenn Nichols,UCR7wSmTnqfdplWpjUoi8wLg,1192,2005,QF,us-open-2005-women-qf-kim-clijsters-venus-williams,0.659,0.500,unmatched_target_round_candidate,"""Kim Clijsters"" ""Venus Williams"" 2005 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,JeLx07ynGig,https://www.youtube.com/watch?v=JeLx07ynGig,Federer vs Hewitt - Indian Wells 2005 - Final - Full Match,jazz over top,UCOxpHZzBx2PHS4rg-3lRw4Q,6703,2005,F,us-open-2005-men-f-andre-agassi-roger-federer,0.469,0.238,unmatched_target_round_candidate,"""Lleyton Hewitt"" ""Roger Federer"" 2005 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,7zcgDJnc2Nw,https://www.youtube.com/watch?v=7zcgDJnc2Nw,Federer vs Hewitt US OPEN SF 2005,kazuya112,UChTV7Uz74fwMaTMv3cPEk4g,508,2005,SF,us-open-2005-men-sf-lleyton-hewitt-roger-federer,0.600,0.500,unmatched_target_round_candidate,"""Lleyton Hewitt"" ""Roger Federer"" 2005 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Hrlcx6Olk3k,https://www.youtube.com/watch?v=Hrlcx6Olk3k,Maria Sharapova vs Shinobu Asagoe 2005 Tokyo SF Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,606,2005,SF,us-open-2005-women-sf-kim-clijsters-maria-sharapova,0.643,0.286,unmatched_target_round_candidate,"""Lindsay Davenport"" ""Shinobu Asagoe"" 2004 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,nQghznWtamU,https://www.youtube.com/watch?v=nQghznWtamU,Mary Pierce vs Lindsay Davenport WTA Championships Semi Final 2005,patrick clohessy,UC3GKuMOs5E5clJ3hhJSYbUg,1740,2005,SF,us-open-2005-women-sf-elena-dementieva-mary-pierce,0.648,0.296,unmatched_target_round_candidate,"""Elena Dementieva"" ""Mary Pierce"" 2005 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,N-4iZuYMYqs,https://www.youtube.com/watch?v=N-4iZuYMYqs,Queens Club 2005 - Hewitt vs Karlovic (QF),C`moon Lleyton,UC3VttYUVSmi35bChd2uR91g,4267,2005,QF,us-open-2005-men-qf-jarkko-nieminen-lleyton-hewitt,0.404,0.308,unmatched_target_round_candidate,"""Jarkko Nieminen"" ""Lleyton Hewitt"" 2005 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,sl8wKa1GKxY,https://www.youtube.com/watch?v=sl8wKa1GKxY,Sydney 2005 - Hewitt vs Minar (Final),C`moon Lleyton,UC3VttYUVSmi35bChd2uR91g,4136,2005,F,us-open-2005-women-f-kim-clijsters-mary-pierce,0.292,0.129,unmatched_target_round_candidate,"""Lleyton Hewitt"" ""Roger Federer"" 2005 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,M7-K1szohfE,https://www.youtube.com/watch?v=M7-K1szohfE,Tennis: 2005 US Open Quarterfinals V. Williams vs. Clijsters,MegaTK1979,UC5YqyMGmxPeyPwzZari6jJA,5515,2005,QF,us-open-2005-women-qf-kim-clijsters-venus-williams,0.659,0.500,unmatched_target_round_candidate,"""Kim Clijsters"" ""Venus Williams"" 2005 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,CCvk_-EtwDg,https://www.youtube.com/watch?v=CCvk_-EtwDg,YEC 2005 Final Amelie Mauresmo vs. Mary Pierce 1st Set,fanoffun,UCjD-e4jBE4EaqFUob9dY1YQ,3287,2005,F,us-open-2005-women-f-kim-clijsters-mary-pierce,0.656,0.312,unmatched_target_round_candidate,"""Amelie Mauresmo"" ""Mary Pierce"" 2005 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,CXnjyLOjGeA,https://www.youtube.com/watch?v=CXnjyLOjGeA,YEC 2005 Final Amelie Mauresmo vs. Mary Pierce 2nd Set,fanoffun,UCjD-e4jBE4EaqFUob9dY1YQ,3905,2005,F,us-open-2005-women-f-kim-clijsters-mary-pierce,0.625,0.250,unmatched_target_round_candidate,"""Amelie Mauresmo"" ""Mary Pierce"" 2005 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,szYH9AHdBSI,https://www.youtube.com/watch?v=szYH9AHdBSI,2006 UO SF Federer vs Davydenko,Sports Honor,UCrWG7YtyGHMUB5KUaP0w97A,5132,2006,SF,us-open-2006-men-sf-nikolay-davydenko-roger-federer,0.636,0.581,unmatched_target_round_candidate,"""Nikolay Davydenko"" ""Roger Federer"" 2006 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,4bsaEEJ9GgE,https://www.youtube.com/watch?v=4bsaEEJ9GgE,Andre Agassi's final career victory! | vs Marcos Baghdatis | US Open 2006 Round 2,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,14408,2006,F,us-open-2006-men-f-andy-roddick-roger-federer,0.000,0.000,unmatched_target_round_candidate,"Extended, Condensed & Full Classic Matches",,2026-09-22T16:07:53+00:00
US Open,youtube,qYapnaCpTAs,https://www.youtube.com/watch?v=qYapnaCpTAs,Davydenko vs Haas - US Open 2006 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,12813,2006,QF,us-open-2006-men-qf-nikolay-davydenko-tommy-haas,0.596,0.500,unmatched_target_round_candidate,"""Andy Roddick"" ""Nikolay Davydenko"" 2005 Australian Open quarterfinal full match | ""Lleyton Hewitt"" ""Tommy Haas"" 2004 US Open quarterfinal full match | ""Nikolay Davydenko"" ""Tommy Haas"" 2006 US Open quarterfinal full match | ""Nikolay Davydenko"" ""Tommy Haas"" 2007 Australian Open quarterfinal full match | ""Nikolay Davydenko"" ""Tommy Haas"" 2007 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,BYMs5_O3q7w,https://www.youtube.com/watch?v=BYMs5_O3q7w,Federer vs Blake - US Open 2006 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,8357,2006,QF,us-open-2006-men-qf-james-blake-roger-federer,0.600,0.500,unmatched_target_round_candidate,"""James Blake"" ""Roger Federer"" 2006 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,LTqLwkpPiNI,https://www.youtube.com/watch?v=LTqLwkpPiNI,Federer vs Davydenko - US Open 2006 SF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,4843,2006,SF,us-open-2006-men-sf-nikolay-davydenko-roger-federer,0.600,0.500,unmatched_target_round_candidate,"""Andy Roddick"" ""Nikolay Davydenko"" 2005 Australian Open quarterfinal full match | ""Nikolay Davydenko"" ""Roger Federer"" 2006 US Open semifinal full match | ""Nikolay Davydenko"" ""Roger Federer"" 2007 US Open semifinal full match | ""Nikolay Davydenko"" ""Tommy Haas"" 2006 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,bJATSdrb8H4,https://www.youtube.com/watch?v=bJATSdrb8H4,LOVELY TENNIS!! Federer v Blake QF US Open 2006 Highlights+Interviews,York Gemma,UCI5mnqxC8JBQOJnYYpV1Uhg,2977,2006,QF,us-open-2006-men-qf-james-blake-roger-federer,0.544,0.500,unmatched_target_round_candidate,"""James Blake"" ""Roger Federer"" 2006 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,PnLEftjIRNY,https://www.youtube.com/watch?v=PnLEftjIRNY,Roddick vs Hewitt - US Open 2006 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,5586,2006,QF,us-open-2006-men-qf-andy-roddick-lleyton-hewitt,0.618,0.500,unmatched_target_round_candidate,"""Andy Roddick"" ""Lleyton Hewitt"" 2006 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,XXnZy1hbcag,https://www.youtube.com/watch?v=XXnZy1hbcag,Sharapova (4) vs. Myskina (10): 2006 NASDAQ-100 Women's Quarterfinals,XJNW66B,UCNHgaAFDr9rHVIpJsUkQqkw,5046,2006,QF,us-open-2006-women-qf-maria-sharapova-tatiana-golovin,0.457,0.222,unmatched_target_round_candidate,"""Maria Sharapova"" ""Tatiana Golovin"" 2006 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,F6K3G4hNAXU,https://www.youtube.com/watch?v=F6K3G4hNAXU,WTA 2006 US Open SF Henin vs Jankovic RUS,Nikita M,UCWBYaSppuHc9Mbp75BFuxrg,7713,2006,SF,us-open-2006-women-sf-jelena-jankovic-justine-henin,0.546,0.500,unmatched_target_round_candidate,"""Jelena Jankovic"" ""Justine Henin"" 2006 US Open semifinal full match | ""Justine Henin"" ""Lindsay Davenport"" 2006 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,1wlndxvAYX8,https://www.youtube.com/watch?v=1wlndxvAYX8,Youzhny vs Nadal - US Open 2006 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,11799,2006,QF,us-open-2006-men-qf-mikhail-youzhny-rafael-nadal,0.568,0.500,unmatched_target_round_candidate,"""Mikhail Youzhny"" ""Rafael Nadal"" 2006 US Open quarterfinal full match | ""Mikhail Youzhny"" ""Rafael Nadal"" 2010 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,vAh9vVhHboY,https://www.youtube.com/watch?v=vAh9vVhHboY,2007 Beijing Final Szavay vs Jankovic,Michael Hattenberg,UCVwztqjn-qlWVuzu5xf6DwA,3071,2007,F,us-open-2007-men-f-novak-djokovic-roger-federer,0.352,0.158,unmatched_target_round_candidate,"""Agnes Szavay"" ""Svetlana Kuznetsova"" 2007 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,ruFWjsU6X3A,https://www.youtube.com/watch?v=ruFWjsU6X3A,2007 US Open Final Djokovic vs. Ferderer HD Best points from Djokovic,HQ-Tennis,UCfYImRx73SPjgPZOd09wASQ,438,2007,F,us-open-2007-men-f-novak-djokovic-roger-federer,0.408,0.280,unmatched_target_round_candidate,"""David Ferrer"" ""Novak Djokovic"" 2007 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Snq_vopOGsw,https://www.youtube.com/watch?v=Snq_vopOGsw,6 - Djokovic vs Ferrer - SF USOpen 2007 - Full match - (Russian),djoko fun,UCXD704sKH3R13gowGfVo8GQ,6614,2007,SF,us-open-2007-men-sf-david-ferrer-novak-djokovic,0.625,0.500,unmatched_target_round_candidate,"""David Ferrer"" ""Novak Djokovic"" 2007 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,qT_bu-sNERw,https://www.youtube.com/watch?v=qT_bu-sNERw,Anna Chakvetadze vs. Vania King - 2007 Fed Cup Semifinals,eddiemcg9683,UCPh_oZBIM8ecKNd0iMmMzpQ,43,2007,SF,us-open-2007-women-sf-anna-chakvetadze-svetlana-kuznetsova,0.671,0.343,unmatched_target_round_candidate,"""Anna Chakvetadze"" ""Shahar Peer"" 2007 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,0WvbdOgKrgQ,https://www.youtube.com/watch?v=0WvbdOgKrgQ,Davydenko vs Haas - US Open 2007 QF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,6531,2007,QF,us-open-2007-men-qf-nikolay-davydenko-tommy-haas,0.596,0.500,unmatched_target_round_candidate,"""Andy Roddick"" ""Nikolay Davydenko"" 2005 Australian Open quarterfinal full match | ""Nikolay Davydenko"" ""Tommy Haas"" 2006 US Open quarterfinal full match | ""Nikolay Davydenko"" ""Tommy Haas"" 2007 Australian Open quarterfinal full match | ""Nikolay Davydenko"" ""Tommy Haas"" 2007 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,_oowKvrAk2Q,https://www.youtube.com/watch?v=_oowKvrAk2Q,Djokovic's match point at 2007 US Open Semi-Finals,Allibird,UCD0d_yIQIvi0kUebEAujLmA,13,2007,SF,us-open-2007-men-sf-david-ferrer-novak-djokovic,0.250,0.000,unmatched_target_round_candidate,"""David Ferrer"" ""Novak Djokovic"" 2007 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,kF-KBJfdU9M,https://www.youtube.com/watch?v=kF-KBJfdU9M,Federer vs Davydenko - US Open 2007 SF Full Match,Pavel 4,UCWEiF-XLA6uXqwUlI43jdQA,8666,2007,SF,us-open-2007-men-sf-nikolay-davydenko-roger-federer,0.600,0.500,unmatched_target_round_candidate,"""Nikolay Davydenko"" ""Roger Federer"" 2006 US Open semifinal full match | ""Nikolay Davydenko"" ""Roger Federer"" 2007 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,9XTWGCCbr5s,https://www.youtube.com/watch?v=9XTWGCCbr5s,Federer vs Davydenko | US OPEN 2007 (SF) | Court Level & Slow Motion,Court Level Tennis,UCSzKfPkJGyo_mEdkvJP3KKA,104,2007,SF,us-open-2007-men-sf-nikolay-davydenko-roger-federer,0.696,0.692,unmatched_target_round_candidate,"""Nikolay Davydenko"" ""Roger Federer"" 2007 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,Or0Yn3U1EKY,https://www.youtube.com/watch?v=Or0Yn3U1EKY,2008 AO Final Novak Djokovic vs Jo Wilfried Tsonga4,Sports Honor,UCrWG7YtyGHMUB5KUaP0w97A,3021,2008,F,us-open-2008-women-f-jelena-jankovic-serena-williams,0.386,0.353,unmatched_target_round_candidate,"""Jo-Wilfried Tsonga"" ""Novak Djokovic"" 2016 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,fJW9IsqL-Z4,https://www.youtube.com/watch?v=fJW9IsqL-Z4,ATP 2008 US Open SF Nadal vs Murray 720p HDTV ENG x264,Sports Honor,UCrWG7YtyGHMUB5KUaP0w97A,9895,2008,SF,us-open-2008-men-sf-andy-murray-rafael-nadal,0.500,0.500,unmatched_target_round_candidate,"""Andy Murray"" ""Rafael Nadal"" 2008 US Open semifinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,RDwrOVp7LvU,https://www.youtube.com/watch?v=RDwrOVp7LvU,Dinara Safina reaches the Beijing 2008 tennis women's final,canucklhead17,UCTVbaPX8c8qfVHKlbDkdyfw,66,2008,F,us-open-2008-men-f-andy-murray-roger-federer,0.000,0.000,unmatched_target_round_candidate,"""Dinara Safina"" ""Flavia Pennetta"" 2008 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
US Open,youtube,5JCXvtn95bw,https://www.youtube.com/watch?v=5JCXvtn95bw,Federer vs Muller | US 2008 QF | Court Level,Court Level Tennis,UCSzKfPkJGyo_mEdkvJP3KKA,1358,2008,QF,us-open-2008-men-qf-gilles-muller-roger-federer,0.666,0.632,unmatched_target_round_candidate,"""Gilles Muller"" ""Roger Federer"" 2008 US Open quarterfinal full match",,2026-09-22T16:07:53+00:00
